timestamp;accuracy;logitude;latitude;altitude;unknown
1311761703;36;9.472948;51.311078;0;Work
1311758091;36;9.472948;51.311078;0;Work
1311754480;36;9.472948;51.311078;0;Work
1311750860;36;9.472948;51.311078;0;Work
1311750802;47;9.472648;51.310986;0;Work
1311750741;47;9.472648;51.310986;0;Work
1311750682;176;9.469401;51.311981;0;unknown
1311750620;176;9.469401;51.311981;0;unknown
1311750502;357;9.46398;51.312582;0;unknown
1311750443;399;9.444188;51.31357;0;unknown
1311750382;399;9.444188;51.31357;0;unknown
1311750322;60;9.434759;51.314013;0;unknown
1311750201;60;9.434759;51.314013;0;unknown
1311750144;1419;9.431001;51.316012;0;unknown
1311749857;1710;9.422127;51.325847;0;unknown
1311749855;2778;9.429317;51.320542;0;unknown
1311749781;1267;9.598558;51.344219;0;unknown
1311749663;1267;9.598558;51.344219;0;unknown
1311749601;60;9.41607;51.374181;0;unknown
1311747161;27;9.403395;51.40417;0;Home
1311747154;45;9.403073;51.404085;0;Home
1311747141;98;9.402794;51.403956;0;unknown
1311747139;55;9.403654;51.404189;0;Home
1311747137;364;9.402408;51.403816;0;unknown
1311747137;55;9.403654;51.404189;0;Home
1311747131;364;9.402108;51.403688;0;unknown
1311747130;55;9.403654;51.404189;0;Home
1311747129;364;9.402108;51.403688;0;unknown
1311747128;55;9.403654;51.404189;0;Home
1311747127;364;9.402258;51.403752;0;unknown
1311747126;55;9.403654;51.404189;0;Home
1311747125;364;9.402365;51.403816;0;unknown
1311746773;55;9.403654;51.404189;0;Home
1311745152;55;9.403654;51.404189;0;Home
1311741547;55;9.403654;51.404189;0;Home
1311741427;55;9.403654;51.404189;0;Home
1311737823;55;9.403654;51.404189;0;Home
1311734219;55;9.403654;51.404189;0;Home
1311730615;55;9.403738;51.404164;0;Home
1311727010;55;9.403654;51.404189;0;Home
1311723408;55;9.403654;51.404189;0;Home
1311719801;55;9.403738;51.404164;0;Home
1311716196;55;9.403654;51.404189;0;Home
1311712590;55;9.403654;51.404189;0;Home
1311710907;75;9.403455;51.404215;0;Home
1311707302;75;9.403455;51.404215;0;Home
1311703698;75;9.403455;51.404215;0;Home
1311700092;75;9.403455;51.404215;0;Home
1311696487;55;9.403654;51.404189;0;Home
1311696427;55;9.404249;51.404111;0;unknown
1311696367;2529;9.421518;51.409075;0;unknown
1311696187;60;9.471294;51.349305;0;unknown
1311696134;365;9.473439;51.347377;0;unknown
1311696070;411;9.473731;51.347144;0;unknown
1311696011;677;9.48093;51.342396;0;unknown
1311695947;42;9.496341;51.332918;0;unknown
1311695890;268;9.497173;51.331554;0;unknown
1311695837;520;9.498325;51.329112;0;unknown
1311695771;520;9.498325;51.329112;0;unknown
1311695710;263;9.5013;51.323461;0;unknown
1311695592;32;9.476287;51.325387;0;unknown
1311695530;32;9.476287;51.325387;0;unknown
1311695486;57;9.474652;51.31745;0;unknown
1311695350;96;9.473745;51.316093;0;unknown
1311695291;113;9.473587;51.31585;0;unknown
1311695226;29;9.470625;51.311406;0;unknown
1311695170;37;9.470672;51.31134;0;unknown
1311695106;56;9.472245;51.310694;0;Work
1311694746;34;9.472973;51.311085;0;Work
1311694690;36;9.472939;51.311083;0;Work
1311693965;52;9.473113;51.31125;0;Work
1311693245;52;9.473113;51.31125;0;Work
1311689640;52;9.473113;51.31125;0;Work
1311686037;52;9.473113;51.31125;0;Work
1311685916;52;9.473001;51.311173;0;Work
1311682312;52;9.473001;51.311173;0;Work
1311678708;52;9.473113;51.31125;0;Work
1311675103;52;9.473001;51.311173;0;Work
1311671501;52;9.473059;51.311122;0;Work
1311667894;52;9.473001;51.311173;0;Work
1311667833;84;9.473078;51.310859;0;Work
1311667773;84;9.473078;51.310859;0;Work
1311667413;1634;9.466635;51.307527;0;unknown
1311667353;60;9.464105;51.312734;0;unknown
1311667235;202;9.460504;51.312884;0;unknown
1311667130;60;9.458263;51.312964;0;unknown
1311667058;60;9.451555;51.313255;0;unknown
1311667055;1766;9.431964;51.313618;0;unknown
1311666936;1766;9.431964;51.313618;0;unknown
1311666695;65;9.412512;51.331113;0;unknown
1311666632;65;9.412512;51.331113;0;unknown
1311666574;1874;9.402542;51.350458;0;unknown
1311666454;1267;9.598558;51.344219;0;unknown
1311666334;1267;9.598558;51.344219;0;unknown
1311662846;55;9.403738;51.404164;0;Home
1311659241;55;9.403654;51.404189;0;Home
1311659180;55;9.403654;51.404189;0;Home
1311659071;2506;9.454879;51.424241;0;unknown
1311655579;55;9.403654;51.404189;0;Home
1311651975;55;9.403654;51.404189;0;Home
1311648371;55;9.403654;51.404189;0;Home
1311648309;55;9.403654;51.404189;0;Home
1311648248;2540;9.421712;51.409334;0;unknown
1311644626;9;9.403867;51.404192;0;Home
1311644624;27;9.403867;51.404192;0;Home
1311644618;45;9.403867;51.404192;0;Home
1311644616;55;9.403654;51.404189;0;Home
1311644615;55;9.403654;51.404189;0;Home
1311644614;55;9.403654;51.404189;0;Home
1311644613;55;9.403654;51.404189;0;Home
1311642304;55;9.403654;51.404189;0;Home
1311638701;55;9.403654;51.404189;0;Home
1311635095;55;9.403654;51.404189;0;Home
1311631458;55;9.403654;51.404189;0;Home
1311631431;55;9.403654;51.404189;0;Home
1311631008;55;9.403654;51.404189;0;Home
1311619361;75;9.403455;51.404215;0;Home
1311615757;75;9.403455;51.404215;0;Home
1311612152;75;9.403455;51.404215;0;Home
1311612092;75;9.403482;51.40419;0;Home
1311612034;2540;9.421712;51.409334;0;unknown
1311611914;2540;9.421712;51.409334;0;unknown
1311611793;2095;9.404538;51.372198;0;unknown
1311611731;1264;9.598564;51.344317;0;unknown
1311611673;1875;9.402366;51.350382;0;unknown
1311611611;1243;9.422376;51.344136;0;unknown
1311611553;1710;9.414937;51.331151;0;unknown
1311611440;60;9.435154;51.31406;0;unknown
1311611191;60;9.463835;51.312704;0;unknown
1311611073;60;9.463835;51.312704;0;unknown
1311610952;56;9.472282;51.310786;0;Work
1311610890;56;9.472282;51.310786;0;Work
1311607515;52;9.472975;51.311278;0;Work
1311603912;52;9.472975;51.311278;0;Work
1311600310;52;9.47305;51.311286;0;Work
1311596705;52;9.47312;51.311328;0;Work
1311593101;52;9.47312;51.311328;0;Work
1311589497;52;9.473194;51.311329;0;Work
1311585894;52;9.47312;51.311328;0;Work
1311582290;52;9.47312;51.311328;0;Work
1311582229;52;9.47312;51.311328;0;Work
1311578625;52;9.47312;51.311328;0;Work
1311578508;52;9.47312;51.311328;0;Work
1311578448;1111;9.469496;51.308994;0;unknown
1311578389;1200;9.469807;51.312318;0;unknown
1311578388;1302;9.471168;51.308116;0;unknown
1311578324;2876;9.517282;51.265221;0;unknown
1311578151;60;9.462394;51.3127;0;unknown
1311578089;60;9.462394;51.3127;0;unknown
1311577967;45;9.443523;51.313631;0;unknown
1311577848;45;9.443523;51.313631;0;unknown
1311577727;1419;9.429415;51.314709;0;unknown
1311577726;1994;9.425893;51.322511;0;unknown
1311577611;1994;9.425893;51.322511;0;unknown
1311577546;1243;9.422376;51.344136;0;unknown
1311577429;1243;9.422376;51.344136;0;unknown
1311577307;1875;9.402366;51.350382;0;unknown
1311577246;1264;9.598564;51.344317;0;unknown
1311577186;2095;9.404538;51.372198;0;unknown
1311577126;2955;9.407098;51.375669;0;unknown
1311576937;27;9.403846;51.40431;0;Home
1311573332;27;9.403846;51.40431;0;Home
1311569726;27;9.403846;51.40431;0;Home
1311566121;27;9.403846;51.40431;0;Home
1311562517;27;9.403846;51.40431;0;Home
1311558880;27;9.403846;51.40431;0;Home
1311558876;45;9.403846;51.40431;0;Home
1311558874;55;9.403738;51.404164;0;Home
1311558873;55;9.403738;51.404164;0;Home
1311557833;55;9.403738;51.404164;0;Home
1311554227;55;9.403654;51.404189;0;Home
1311554167;55;9.403654;51.404189;0;Home
1311553986;2533;9.421788;51.409235;0;unknown
1311550384;55;9.403654;51.404189;0;Home
1311546777;55;9.403654;51.404189;0;Home
1311456340;50;9.403851;51.404775;0;unknown
1311456328;50;9.403506;51.404787;0;unknown
1311453148;100;9.403613;51.404219;0;Home
1311453102;100;9.403613;51.404219;0;Home
1311452919;100;9.403473;51.404174;0;Home
1311452738;100;9.403613;51.404219;0;Home
1311452555;100;9.403473;51.404174;0;Home
1311446641;100;9.403696;51.404269;0;Home
1311446591;100;9.403696;51.404269;0;Home
1311446407;100;9.403473;51.404174;0;Home
1311446229;100;9.403624;51.40421;0;Home
1311446007;1157;9.440831;51.372795;0;unknown
1311445763;65;9.466954;51.363018;0;unknown
1311445582;65;9.466719;51.362618;0;unknown
1311445398;65;9.466719;51.362618;0;unknown
1311445215;1312;9.457041;51.358076;0;unknown
1311437484;76;9.496681;51.314909;0;unknown
1311437459;76;9.496681;51.314909;0;unknown
1311436898;76;9.496681;51.314909;0;unknown
1311432854;617;9.499221;51.317603;0;unknown
1311432663;1000;9.502819;51.315727;0;unknown
1311432358;1000;9.502095;51.32468;0;unknown
1311432177;1162;9.505138;51.327484;0;unknown
1311431977;100;9.48509;51.339162;0;unknown
1311431687;1157;9.440831;51.372795;0;unknown
1311429576;30;9.40359;51.404224;0;Home
1311429523;30;9.40359;51.404224;0;Home
1311429343;30;9.40359;51.404224;0;Home
1311429161;30;9.40359;51.404224;0;Home
1311428953;2629;9.409742;51.406358;0;unknown
1311408798;55;9.403654;51.404189;0;Home
1311405192;55;9.403654;51.404189;0;Home
1311401585;55;9.403654;51.404189;0;Home
1311397977;55;9.403654;51.404189;0;Home
1311394372;55;9.403654;51.404189;0;Home
1311390759;55;9.403654;51.404189;0;Home
1311387149;55;9.403654;51.404189;0;Home
1311383537;55;9.403654;51.404189;0;Home
1311379926;55;9.403654;51.404189;0;Home
1311379866;55;9.403654;51.404189;0;Home
1311379806;299;9.403091;51.401862;0;unknown
1311379623;52;9.402342;51.398759;0;unknown
1311379514;52;9.402404;51.398922;0;unknown
1311379320;354;9.401188;51.410432;0;unknown
1311379259;354;9.401188;51.410432;0;unknown
1311379199;1527;9.380283;51.417129;0;unknown
1311379139;2594;9.37341;51.432176;0;unknown
1311378899;60;9.303236;51.44365;0;unknown
1311378782;60;9.303236;51.44365;0;unknown
1311378718;2428;9.330015;51.430915;0;unknown
1311378631;2428;9.330015;51.430915;0;unknown
1311378598;2594;9.37341;51.432176;0;unknown
1311378538;1527;9.380283;51.417129;0;unknown
1311378418;63;9.401164;51.409839;0;unknown
1311378301;63;9.401164;51.409839;0;unknown
1311378299;2540;9.421712;51.409334;0;unknown
1311378179;425;9.416342;51.371824;0;unknown
1311378061;425;9.416342;51.371824;0;unknown
1311378001;1264;9.598564;51.344317;0;unknown
1311377948;1875;9.397409;51.348473;0;unknown
1311377946;2015;9.392453;51.346564;0;unknown
1311377883;1243;9.422376;51.344136;0;unknown
1311377817;1710;9.414937;51.331151;0;unknown
1311377702;34;9.441382;51.313704;0;unknown
1311377580;657;9.450575;51.313241;0;unknown
1311377463;136;9.461022;51.312611;0;unknown
1311377400;33;9.471975;51.310698;0;Work
1311377340;33;9.471975;51.310698;0;Work
1311377219;51;9.472688;51.310883;0;Work
1311376741;52;9.473055;51.311201;0;Work
1311376375;57;9.473031;51.311141;0;Work
1311372766;57;9.473031;51.311141;0;Work
1311369151;57;9.473031;51.311141;0;Work
1311368334;26639;9.681815;50.527822;0;unknown
1311367734;26639;9.681815;50.527822;0;unknown
1311367719;26639;9.681815;50.527822;0;unknown
1311367713;26639;9.681815;50.527822;0;unknown
1311367690;26639;9.681815;50.527822;0;unknown
1311367674;26639;9.681815;50.527822;0;unknown
1311367659;26639;9.681815;50.527822;0;unknown
1311367644;26639;9.681815;50.527822;0;unknown
1311367630;26639;9.681815;50.527822;0;unknown
1311367615;26639;9.681815;50.527822;0;unknown
1311367600;26639;9.681815;50.527822;0;unknown
1311367584;26639;9.681815;50.527822;0;unknown
1311367570;26639;9.681815;50.527822;0;unknown
1311367555;26639;9.681815;50.527822;0;unknown
1311367540;26639;9.681815;50.527822;0;unknown
1311365538;57;9.473031;51.311141;0;Work
1311361922;57;9.473031;51.311141;0;Work
1311358313;57;9.473031;51.311141;0;Work
1311354697;57;9.473008;51.311282;0;Work
1311351085;57;9.473008;51.311282;0;Work
1311347474;57;9.473008;51.311282;0;Work
1311343860;57;9.473008;51.311282;0;Work
1311340247;57;9.473008;51.311282;0;Work
1311336635;57;9.473008;51.311282;0;Work
1311333027;57;9.473008;51.311282;0;Work
1311329417;57;9.473139;51.311354;0;Work
1311325810;57;9.473139;51.311354;0;Work
1311322202;57;9.473139;51.311354;0;Work
1311318597;57;9.473139;51.311354;0;Work
1311318477;57;9.473139;51.311354;0;Work
1311318233;1200;9.469807;51.312318;0;unknown
1311314627;57;9.473296;51.311368;0;Work
1311314511;57;9.473166;51.311238;0;Work
1311314387;58;9.470767;51.311061;0;unknown
1311314326;58;9.470767;51.311061;0;unknown
1311314206;71;9.470416;51.31183;0;unknown
1311314152;74;9.470531;51.311663;0;unknown
1311314090;74;9.470531;51.311663;0;unknown
1311313851;59;9.43953;51.313805;0;unknown
1311313789;59;9.43953;51.313805;0;unknown
1311313788;70;9.4137;51.317746;0;unknown
1311313605;1994;9.425893;51.322511;0;unknown
1311313487;54;9.415269;51.338261;0;unknown
1311313413;2093;9.47281;51.328167;0;unknown
1311313311;1875;9.402366;51.350382;0;unknown
1311313250;1264;9.598564;51.344317;0;unknown
1311313193;2095;9.404538;51.372198;0;unknown
1311309762;4;9.403953;51.404299;0;Home
1311306157;4;9.403953;51.404299;0;Home
1311302553;4;9.403953;51.404299;0;Home
1311298949;4;9.403953;51.404299;0;Home
1311295345;4;9.403953;51.404299;0;Home
1311291741;4;9.403953;51.404299;0;Home
1311288137;4;9.403953;51.404299;0;Home
1311284533;4;9.403953;51.404299;0;Home
1311280929;4;9.403953;51.404299;0;Home
1311277325;4;9.403953;51.404299;0;Home
1311273963;4;9.403953;51.404299;0;Home
1311270314;4;9.403953;51.404299;0;Home
1311270295;9;9.404275;51.404374;0;unknown
1311270289;27;9.404275;51.404374;0;unknown
1311270284;181;9.403932;51.404374;0;Home
1311270283;181;9.403932;51.404374;0;Home
1311258992;1472;9.877924;49.823611;0;unknown
1311258529;1000;9.947499;49.801299;0;unknown
1311257670;1995;10.176886;49.731777;0;unknown
1311257120;1643;10.41977;49.646664;0;unknown
1311256869;2983;10.557143;49.600402;0;unknown
1311256517;2631;10.69704;49.55441;0;unknown
1311256212;1598;10.823301;49.524083;0;unknown
1311255880;1329;10.952312;49.469063;0;unknown
1311255567;1000;11.054728;49.441169;0;unknown
1311255567;2690;11.231849;49.214246;0;unknown
1311254574;2690;11.231849;49.214246;0;unknown
1311254382;2967;11.296081;49.083346;0;unknown
1311254192;1764;11.373344;48.994419;0;unknown
1311253834;2937;11.427228;48.788402;0;unknown
1311253512;706;11.434199;48.744818;0;unknown
1311253294;1312;11.434652;48.723595;0;unknown
1311253222;1368;11.456245;48.711512;0;unknown
1311252892;2955;11.464122;48.685919;0;unknown
1311252678;22780;11.446676;48.741249;0;unknown
1311252660;2771;11.480621;48.642375;0;unknown
1311252562;2771;11.480621;48.642375;0;unknown
1311252268;2985;11.567255;48.586268;0;unknown
1311251935;1602;11.50549;48.488866;0;unknown
1311251606;2950;11.443852;48.362672;0;unknown
1311251230;1508;11.453074;48.209137;0;unknown
1311250870;1000;11.505025;48.143778;0;unknown
1311247343;96;11.559248;48.140256;0;unknown
1311247125;96;11.559248;48.140256;0;unknown
1311246747;2195;11.554276;48.141418;0;unknown
1311246426;65;11.590744;48.130409;0;unknown
1311234171;500;11.59833;48.128061;0;unknown
1311233988;535;11.584918;48.13284;0;unknown
1311233793;500;11.59833;48.128061;0;unknown
1311233349;506;11.585196;48.132822;0;unknown
1311228341;1222;11.594007;48.129223;0;unknown
1311227937;1222;11.594007;48.129223;0;unknown
1311227747;1000;11.59833;48.128061;0;unknown
1311200289;684;11.610221;48.122714;0;unknown
1311199892;684;11.610221;48.122714;0;unknown
1311199687;1222;11.594007;48.129223;0;unknown
1311199282;1222;11.594007;48.129223;0;unknown
1311199092;1000;11.596242;48.125791;0;unknown
1311191028;789;11.58649;48.129554;0;unknown
1311190426;789;11.58649;48.129554;0;unknown
1311189942;789;11.58649;48.129554;0;unknown
1311189538;797;11.586497;48.129567;0;unknown
1311189387;506;11.585196;48.132822;0;unknown
1311187086;1222;11.594007;48.129223;0;unknown
1311186686;1222;11.594007;48.129223;0;unknown
1311186390;1000;11.610221;48.122714;0;unknown
1311185632;500;11.596004;48.125593;0;unknown
1311185608;1000;11.596242;48.125791;0;unknown
1311185228;1222;11.594007;48.129223;0;unknown
1311185030;684;11.610221;48.122714;0;unknown
1311180360;1222;11.594007;48.129223;0;unknown
1311180307;10;11.590624;48.130674;0;unknown
1311180128;10;11.589943;48.130217;0;unknown
1311179958;10;11.589783;48.130288;0;unknown
1311179605;1000;11.610221;48.122714;0;unknown
1311102349;1509;11.589355;48.130816;0;unknown
1311102167;1129;11.594703;48.129513;0;unknown
1311096410;100;11.580438;48.137578;0;unknown
1311096369;100;11.580438;48.137578;0;unknown
1311096189;891;11.581668;48.136827;0;unknown
1311095999;50;11.579601;48.137679;0;unknown
1311095819;65;11.579895;48.137834;0;unknown
1311095818;1282;11.576984;48.136061;0;unknown
1311087858;539;11.573254;48.137857;0;unknown
1311087638;582;11.576102;48.137095;0;unknown
1311087260;1000;11.572096;48.137557;0;unknown
1311086441;664;11.585941;48.129471;0;unknown
1311086119;534;11.58468;48.13262;0;unknown
1311086046;869;11.586276;48.129496;0;unknown
1311085670;1000;11.611979;48.129629;0;unknown
1311085373;1000;11.595057;48.130367;0;unknown
1311083260;643;11.609171;48.122733;0;unknown
1311082855;643;11.609171;48.122733;0;unknown
1311082612;1000;11.595701;48.125724;0;unknown
1311080983;797;11.586497;48.129567;0;unknown
1311080590;797;11.586497;48.129567;0;unknown
1311080127;1000;11.611979;48.129629;0;unknown
1311070813;65;11.589616;48.130569;0;unknown
1311070769;65;11.589616;48.130569;0;unknown
1311070589;65;11.589616;48.130569;0;unknown
1311070408;65;11.589616;48.130569;0;unknown
1311070219;1000;11.586497;48.129567;0;unknown
1311069371;100;11.560576;48.141128;0;unknown
1311069329;100;11.560576;48.141128;0;unknown
1311069145;65;11.559203;48.140228;0;unknown
1311068966;500;11.558591;48.136974;0;unknown
1311068671;1000;11.54148;48.142422;0;unknown
1311068595;1000;11.522787;48.144187;0;unknown
1311068268;13110;11.493603;48.201703;0;unknown
1311067892;2822;11.438098;48.270181;0;unknown
1311067584;2416;11.463687;48.406213;0;unknown
1311067273;1486;11.50916;48.530725;0;unknown
1311066972;1777;11.570734;48.604251;0;unknown
1311066952;1777;11.570734;48.604251;0;unknown
1311066570;2983;11.437285;48.696646;0;unknown
1311066518;1588;11.457415;48.71225;0;unknown
1311066268;1476;11.433428;48.723754;0;unknown
1311065928;2452;11.434449;48.741759;0;unknown
1311064964;2995;11.295618;49.083107;0;unknown
1311064748;2677;11.232192;49.214293;0;unknown
1311064560;1909;11.206678;49.314272;0;unknown
1311064141;500;11.086214;49.446342;0;unknown
1311064121;525;11.086452;49.446331;0;unknown
1311064103;731;11.080712;49.446005;0;unknown
1311064088;731;11.080712;49.446005;0;unknown
1311064073;731;11.080712;49.446005;0;unknown
1311064059;731;11.080712;49.446005;0;unknown
1311064044;731;11.080712;49.446005;0;unknown
1311064031;731;11.080712;49.446005;0;unknown
1311064018;731;11.080712;49.446005;0;unknown
1311051802;55;9.403654;51.404189;0;Home
1311049883;75;9.403455;51.404215;0;Home
1311049763;75;9.403455;51.404215;0;Home
1311049282;75;9.403455;51.404215;0;Home
1311048741;75;9.403455;51.404215;0;Home
1311048019;75;9.403455;51.404215;0;Home
1311046637;75;9.403455;51.404215;0;Home
1311046516;75;9.403455;51.404215;0;Home
1311046396;75;9.403455;51.404215;0;Home
1311046216;75;9.403455;51.404215;0;Home
1311046096;75;9.403455;51.404215;0;Home
1311040385;75;9.403455;51.404215;0;Home
1311038882;75;9.403455;51.404215;0;Home
1311037379;75;9.403455;51.404215;0;Home
1311037275;98;9.404146;51.404417;0;unknown
1311036237;9;9.403803;51.404321;0;Home
1311035515;9;9.403803;51.404321;0;Home
1311034914;9;9.403803;51.404321;0;Home
1311028121;9;9.403803;51.404321;0;Home
1311027399;9;9.403803;51.404321;0;Home
1311020962;9;9.403803;51.404321;0;Home
1311020842;9;9.403803;51.404321;0;Home
1311017234;9;9.403803;51.404321;0;Home
1311014713;9;9.403803;51.404321;0;Home
1311013748;9;9.403803;51.404321;0;Home
1311009961;9;9.403803;51.404321;0;Home
1311006231;9;9.403803;51.404321;0;Home
1311006111;9;9.403803;51.404321;0;Home
1311005991;9;9.403803;51.404321;0;Home
1311005871;9;9.403803;51.404321;0;Home
1311005751;9;9.403803;51.404321;0;Home
1311005630;9;9.403803;51.404321;0;Home
1311005510;9;9.403803;51.404321;0;Home
1311005390;9;9.403803;51.404321;0;Home
1311005270;9;9.403803;51.404321;0;Home
1311003105;9;9.403803;51.404321;0;Home
1311002985;9;9.403803;51.404321;0;Home
1311002864;9;9.403803;51.404321;0;Home
1311002743;9;9.403803;51.404321;0;Home
1311002623;9;9.403803;51.404321;0;Home
1311002503;9;9.403803;51.404321;0;Home
1311002383;9;9.403803;51.404321;0;Home
1311002262;9;9.403803;51.404321;0;Home
1311002143;9;9.403803;51.404321;0;Home
1311002022;9;9.403803;51.404321;0;Home
1311001899;9;9.403803;51.404321;0;Home
1310992274;9;9.403803;51.404321;0;Home
1310992154;9;9.403803;51.404321;0;Home
1310992034;9;9.403803;51.404321;0;Home
1310991913;9;9.403803;51.404321;0;Home
1310967066;9;9.403803;51.404321;0;Home
1310963460;9;9.403803;51.404321;0;Home
1310963340;9;9.403803;51.404321;0;Home
1310963217;9;9.403803;51.404321;0;Home
1310958095;9;9.403803;51.404321;0;Home
1310958092;27;9.403803;51.404321;0;Home
1310958090;27;9.403438;51.404181;0;Home
1310957992;27;9.403438;51.404181;0;Home
1310957872;27;9.403438;51.404181;0;Home
1310957752;27;9.403438;51.404181;0;Home
1310957632;27;9.403438;51.404181;0;Home
1310957511;27;9.403438;51.404181;0;Home
1310957391;27;9.403438;51.404181;0;Home
1310957271;27;9.403438;51.404181;0;Home
1310957151;27;9.403438;51.404181;0;Home
1310957030;27;9.403438;51.404181;0;Home
1310956910;27;9.403438;51.404181;0;Home
1310956790;27;9.403438;51.404181;0;Home
1310956670;27;9.403438;51.404181;0;Home
1310956549;27;9.403438;51.404181;0;Home
1310956429;27;9.403438;51.404181;0;Home
1310956309;27;9.403438;51.404181;0;Home
1310956189;27;9.403438;51.404181;0;Home
1310956069;27;9.403438;51.404181;0;Home
1310955948;27;9.403438;51.404181;0;Home
1310955828;27;9.403438;51.404181;0;Home
1310954265;27;9.403438;51.404181;0;Home
1310954145;27;9.403438;51.404181;0;Home
1310954025;27;9.403438;51.404181;0;Home
1310953905;27;9.403438;51.404181;0;Home
1310953785;27;9.403438;51.404181;0;Home
1310953664;27;9.403438;51.404181;0;Home
1310953544;27;9.403438;51.404181;0;Home
1310953424;27;9.403438;51.404181;0;Home
1310953304;27;9.403438;51.404181;0;Home
1310953184;27;9.403438;51.404181;0;Home
1310953063;27;9.403438;51.404181;0;Home
1310952943;27;9.403438;51.404181;0;Home
1310952823;27;9.403438;51.404181;0;Home
1310951440;27;9.403438;51.404181;0;Home
1310951320;27;9.403438;51.404181;0;Home
1310951200;27;9.403438;51.404181;0;Home
1310951080;27;9.403438;51.404181;0;Home
1310950960;27;9.403438;51.404181;0;Home
1310950839;27;9.403438;51.404181;0;Home
1310950719;27;9.403438;51.404181;0;Home
1310950599;27;9.403438;51.404181;0;Home
1310950479;27;9.403438;51.404181;0;Home
1310950358;27;9.403438;51.404181;0;Home
1310950238;27;9.403438;51.404181;0;Home
1310950118;27;9.403438;51.404181;0;Home
1310949998;27;9.403438;51.404181;0;Home
1310949878;27;9.403438;51.404181;0;Home
1310949757;27;9.403438;51.404181;0;Home
1310949637;27;9.403438;51.404181;0;Home
1310949517;27;9.403438;51.404181;0;Home
1310949397;27;9.403438;51.404181;0;Home
1310949277;27;9.403438;51.404181;0;Home
1310949156;27;9.403438;51.404181;0;Home
1310949036;27;9.403438;51.404181;0;Home
1310948916;27;9.403438;51.404181;0;Home
1310948796;27;9.403438;51.404181;0;Home
1310948676;27;9.403438;51.404181;0;Home
1310948495;27;9.403438;51.404181;0;Home
1310948375;27;9.403438;51.404181;0;Home
1310948255;27;9.403438;51.404181;0;Home
1310946572;27;9.403438;51.404181;0;Home
1310946451;27;9.403438;51.404181;0;Home
1310946331;27;9.403438;51.404181;0;Home
1310901964;27;9.403438;51.404181;0;Home
1310901843;27;9.403438;51.404181;0;Home
1310901722;27;9.403438;51.404181;0;Home
1310901602;27;9.403438;51.404181;0;Home
1310901481;27;9.403438;51.404181;0;Home
